Brand,Product Name,Ingredients,Product Image,
 collection,Garnier Fructis Grow Strong Shampoo - 22 fl oz,"Inactive ingredients: saqua, sodium laureth sulfate, cocamidopropyl betaine, sodium lauryl sulfate, glycol distearate, sodium chloride, amodimethicone, guar hydroxypropyltrimonium chloride, niacinamide, saccharum officinarum extract, sodium benzoate, hydroxypropyltrimonium lemon protein, sodium hydroxide, phenoxyethanol, ppg-5-ceteth-20, trideceth-6, salicylic acid, limonene, fumaric acid, camellia sinensis leaf extract, linalool, 2-oleamido-1, 3-octadecanediol, pyrus malus fruit extract, carbomer, pyridoxine hcl, pyrus malus water, citric acid, cetrimonium chloride, citronellol, citrus limon peel extract, leuconostoc/radish root ferment filtrate, hexyl cinnamal, parfum.",https://target.scene7.com/is/image/Target/GUEST_501f05b8-0d95-4372-ad3a-8e5c59d707e9?wid=488&hei=488&fmt=webp,https://www.target.com/p/garnier-fructis-grow-strong-shampoo-22-fl-oz/-/A-51851142
OGX,OGX Youth Enhancing + Sake Essence Shampoo - 13 fl oz,,https://target.scene7.com/is/image/Target/GUEST_cf5ada96-cc92-4e64-9587-5c1a31ada141?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-youth-enhancing-sake-essence-shampoo-13-fl-oz/-/A-52491289
OGX,OGX Thick & Full Biotin & Collagen Conditioner - 25.4 fl oz,"Inactive ingredients: swater, cetearyl alcohol, cyclopentasiloxane, dimethicone, biotin, hydrolyzed collagen, hydrolyzed wheat protein, ethyltrimonium chloride methacrylate/hydrolyzed wheat protein copolymer, behentrimonium methosulfate, dimethiconol, polyquaternium-37, propylene glycol dicaprylate/dicaprate, ppg-1 trideceth-6, cetyl alcohol, dmdm hydantoin, methylchloroisothiazolinone, methylisothiazolinone, magnesium chloride, magnesium nitrate, fragrance, ext. violet 2 (ci 60730), red 33 (ci 17200).",https://target.scene7.com/is/image/Target/GUEST_5656d042-12f1-45ed-80bb-974b5e91eafe?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-thick-full-biotin-collagen-conditioner-25-4-fl-oz/-/A-51692894
Pantene,Pantene Pro-V Sheer Volume Shampoo - 20.1 fl oz,,https://target.scene7.com/is/image/Target/GUEST_f83ffc21-3416-4182-a17c-eb0e402712c6?wid=488&hei=488&fmt=webp,https://www.target.com/p/pantene-pro-v-sheer-volume-shampoo-20-1-fl-oz/-/A-47765809
Honest Company,Honest Company Lavender Shampoo & Body Wash - 18oz,"Inactive ingredients: swater, aloe barbadensis leaf juice*, cocamidopropyl hydroxysultaine, sodium laurylglucosides hydroxypropylsulfonate, sodium methyl cocoyl taurate, leuconostoc/radish root ferment filtrate, sodium lauryl glucose carboxylate, sodium chloride, lavandula hybrida (lavandin) oil, lavandula angustifolia (lavender) oil, vanillin, calendula officinalis flower extract*, chamomilla recutita (matricaria) flower extract*, glycerin, hydrolyzed jojoba protein, chenopodium quinoa seed extract, cocos nucifera (coconut) oil*, lauryl glucoside, caprylyl glycol, betaine, triethyl citrate, guar hydroxypropyltrimonium chloride, coconut acid, sodium citrate, maltol, gammanonalactone, caprylhydroxamic acid, disodium coco-glucoside citrate, citric acid",https://target.scene7.com/is/image/Target/GUEST_ce0d16cd-4533-4217-a831-328693738170?wid=488&hei=488&fmt=webp,https://www.target.com/p/honest-company-lavender-shampoo-body-wash-18oz/-/A-53400564
Garnier,Garnier Fructis Style Full & Plush Extra Strong Hold Volume Hairspray - 8.25 oz,"Inactive ingredients: s1059803 c water, dimethyl ether, alcohol denat., polyester-5, polyurethane-6, parfum/fragrance, glycerin, limonene, hexyl cinnamal, linalool, ethylhexyl methoxycinnamate, panthenol, caprylic/capric triglyceride, amyl cinnamal, bambusa vulgaris extract, bht.",https://target.scene7.com/is/image/Target/GUEST_998eba79-e1d7-4409-97a8-3edfa3686c4e?wid=488&hei=488&fmt=webp,https://www.target.com/p/garnier-fructis-style-full-plush-extra-strong-hold-volume-hairspray-8-25-oz/-/A-12443662
 collection,L'Oreal Paris Elvive Total Repair 5 Protein Recharge Leave In Conditioner - 5.1 fl oz,"Inactive ingredients: s1041733pt1 aqua/water/eau, dimethicone, cetearyl alcohol, glycerin, phenyl trimethicone, amodimethicone, polyquaternium-37, dimethiconol, phenoxyethanol, trideceth-5, propylene glycol dicaprylate/dicaprate, steareth-20, prunus amygdalus dulcis oil/sweet almond oil, cetyl hydroxyethylcellulose, parfum/fragrance, trideceth-10, ppg-1 trideceth-6, hydroxypropyltrimonium hydrolyzed wheat protein, chlorhexidine digluconate linalool, benzyl salicylate, benzyl alcohol, limonene 2-oleamido-1, 3-octadecanediol, acetic acid, amyl cinnamal, coumarin, citronellol, alpha-isomethyl ionone, geraniol isoeugenol, argilla/magnesium aluminum silicate, prunus amygdalus dulcis fruit extract/sweet almond fruit extract, ci 15985/yellow 6, ci 19140/yellow 5, xanthan gum, citric acid, sorbic acid.",https://target.scene7.com/is/image/Target/GUEST_f13c1e61-cc26-441d-aaaa-27345c39acfb?wid=488&hei=488&fmt=webp,https://www.target.com/p/l-oreal-paris-elvive-total-repair-5-protein-recharge-leave-in-conditioner-5-1-fl-oz/-/A-52522038
Pantene,Pantene Pro-V Curl Perfection Shampoo - 12.6 fl oz,"Inactive ingredients: swater, sodium lauryl sulfate, sodium laureth sulfate, cocamidopropyl betaine, glycol distearate, dimethicone, sodium citrate, cocamide mea, sodium xylenesulfonate, fragrance, citric acid, sodium benzoate, sodium chloride, guar hydroxypropyltrimonium chloride, tetrasodium edta, trisodium ethylenediamine disuccinate, polyquaternium-6, panthenol, panthenyl ethyl ether, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_7738804c-1402-4d03-a7d3-16c1a0fea484?wid=488&hei=488&fmt=webp,https://www.target.com/p/pantene-pro-v-curl-perfection-shampoo-12-6-fl-oz/-/A-47044621
Head N Shoulders,Head and Shoulders Instant Oil Control Anti-Dandruff Shampoo - 12.8 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium laureth sulfate, sodium lauryl sulfate, cocamide mea, zinc carbonate, glycol distearate, fragrance, sodium xylenesulfonate, dimethicone, cetyl alcohol, guar hydroxypropyltrimonium chloride, magnesium sulfate, sodium chloride, sodium benzoate, magnesium carbonate hydroxide, benzyl alcohol, citrus limon (lemon) fruit extract, methylchloroisothiazolinone, methylisothiazolinone, yellow 5, blue 1.",https://target.scene7.com/is/image/Target/GUEST_7519aacf-d4f5-4a20-af7e-c0b986cc8e13?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-and-shoulders-instant-oil-control-anti-dandruff-shampoo-12-8-fl-oz/-/A-17078743
Remington,"Remington 1"" Flat Iron With Anti-Static Technology - Gray -S5500TA",,https://target.scene7.com/is/image/Target/GUEST_d1e067c6-c5b5-48e8-a9dc-d5f849704cad?wid=488&hei=488&fmt=webp,https://www.target.com/p/remington-1-flat-iron-with-anti-static-technology-gray-s5500ta/-/A-52531759
Suave®,Suave Professionals Conditioner Sleek - 28 fl oz,"Inactive ingredients: swater (aqua), cetearyl alcohol, dimethicone, stearamidopropyl dimethylamine, behentrimonium chloride, fragrance (parfum), dipropylene glycol, lactic acid, potassium chloride, amodimethicone, disodium edta, dmdm hydantoin, peg-7 propylheptyl ether, cetrimonium chloride, hydrolyzed silk, silk amino acids, tocopheryl acetate, methylchloroisothiazolinone, methylisothiazolinone ascorbic acid, niacinamide",https://target.scene7.com/is/image/Target/GUEST_526b65d4-cd2c-408b-83d1-dda7432fcae8?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-conditioner-sleek-28-fl-oz/-/A-11127028
 collection,Kristin Ess The One Purple Conditioner - 10 fl oz,"Inactive ingredients: swater, cetearyl alcohol, fragrance, behentrimonium chloride, hypnea musciformis extract, sargassum filipendula extract, litchi chinensis pericarp extract, gelidiella acerosa extract, salvia hispanica seed oil, panthenol, algin, carrageenan, coco-glucoside, hydrolyzed keratin, chitosan, bis-peg-18 methyl ether dimethyl silane, cetrimonium chloride, cetearamidoethyldiethonium succinoyl hydrolyzed pea protein, guar hydroxypropyltrimonium chloride, propylene glycol dicaprylate/dicaprate, isopropyl palmitate, caprylic/capric triglyceride, ppg-1 trideceth-6, trideceth-12, sorbitol, peg-8 dimethicone, peg-14, peg-33, silicone quaternium-3, polyquaternium-37, xanthan gum, cetyl alcohol, citric acid, glycerin, methylisothiazolinone, methylchloroisothiazolinone, ext. violet 2.",https://target.scene7.com/is/image/Target/GUEST_6c003f02-8fc8-4015-8dfd-b56f09d9a585?wid=488&hei=488&fmt=webp,https://www.target.com/p/kristin-ess-the-one-purple-conditioner-10-fl-oz/-/A-52567679
SheaMoisture,SheaMoisture Jamaican Black Castor Oil Strengthen & Restore Shampoo - 13 fl oz,,https://target.scene7.com/is/image/Target/GUEST_eb71c3a4-9524-4db9-87d6-190746dd643d?wid=488&hei=488&fmt=webp,https://www.target.com/p/sheamoisture-jamaican-black-castor-oil-strengthen-restore-shampoo-13-fl-oz/-/A-16479761
Conair,InfinitiPro by Conair Salon Professional Hair Dryer 1875 Watt,,https://target.scene7.com/is/image/Target/GUEST_9125f63c-6e50-4591-834b-26d7e7c293cf?wid=488&hei=488&fmt=webp,https://www.target.com/p/infinitipro-by-conair-salon-professional-hair-dryer-1875-watt/-/A-52561839
Head N Shoulders,Head & Shoulders Itchy Scalp Care 2-in-1 Dandruff Shampoo + Conditioner with Eucalyptus - 13.5 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium lauryl sulfate, sodium laureth sulfate, glycol distearate, zinc carbonate, sodium chloride, sodium xylenesulfonate, fragrance, cocamidopropyl betaine, dimethicone, sodium benzoate, guar hydroxypropyltrimonium chloride, magnesium carbonate hydroxide, mentha piperita (peppermint) oil, menthol, mentha arvensis leaf oil, eucalyptus globulus leaf extract, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_59c1bc25-a103-4576-aaae-862c648e49fd?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-shoulders-itchy-scalp-care-2-in-1-dandruff-shampoo-conditioner-with-eucalyptus-13-5-fl-oz/-/A-13972081
L'Oreal Paris,L'Oreal Paris EverCreme Sulfate Free Deep Nourish Conditioner - 8.5 fl oz,"Inactive ingredients: s1067648er5: water, cetearyl alcohol, glycerin, behentrimonium chloride, cetyl esters, isopropyl myristate, quaternium-80, fragrance, polysorbate 20, isopropyl alcohol, phenoxyethanol, polyquaternium-37, paraffinum liquidum / mineral oil/huile minerale, camelina sativa oil / camelina sativa seed oil, prunus armeniaca kernel oil / apricot kernel oil, vitis vinifera seed oil / grape seed oil, tocopherol, hexyl cinnamal, chlorhexidine dihydrochloride, linalool, ppg-1 trideceth-6, caramel, ci 19140 / yellow 5.",https://target.scene7.com/is/image/Target/GUEST_b4f058db-b8c5-4ba8-9774-54a911ad1804?wid=488&hei=488&fmt=webp,https://www.target.com/p/l-oreal-paris-evercreme-sulfate-free-deep-nourish-conditioner-8-5-fl-oz/-/A-13748190
Pert Plus,Pert Plus Classic Clean 2 in 1 Shampoo and Conditioner - 33.8 fl oz,"Inactive ingredients: swater, ammonium laureth sulfate, ammonium lauryl sulfate, sodium chloride, glycol distearate, dimethicone, fragrance, polymethacrylamidopropyltrimonium chloride, cocamide mea, cetyl alcohol, peg-14m, sodium citrate, sodium benzoate, disodium edta, citric acid, methylchloroisothiazolinone, methylisothiazolinone, blue 1, yellow 10",https://target.scene7.com/is/image/Target/GUEST_87a437c8-f29c-44b2-aa2c-84a9413b0ffa?wid=488&hei=488&fmt=webp,https://www.target.com/p/pert-plus-classic-clean-2-in-1-shampoo-and-conditioner-33-8-fl-oz/-/A-13951083
Moco de Gorila,Moco De Gorila Punk Squizz Hair Gel - 11.9oz,"Inactive ingredients: swater, pvp, alcohol, peg-150, sorbitol, hydroxyethylcellulose, triethanolamine, carbomer, cyamopsis, tetragonoloba (guar) gum, fragrance (parfum), yellow 10 (ci 47005), yellow 6 (ci 15985), green 8 (ci 59040), methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_e72a0349-9142-4b07-9bd4-1b95f235bfb4?wid=488&hei=488&fmt=webp,https://www.target.com/p/moco-de-gorila-punk-squizz-hair-gel-11-9oz/-/A-13974383
Suave®,Suave Professionals Almond and Shea Butter Shampoo and Conditioner - 56 fl oz,,https://target.scene7.com/is/image/Target/GUEST_9ccf7e4e-ef34-4494-b474-b362bd23e699?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-almond-and-shea-butter-shampoo-and-conditioner-56-fl-oz/-/A-14190023
Tresemme,TRESemme Keratin Smooth Color Conditioner - 22 fl oz,"Inactive ingredients: swater, cetearyl alcohol, dimethicone, stearamidopropyl dimethylamine, behentrimonium chloride, sclerocarya birrea seed oil, argania spinosa kernel oil, hydrolyzed keratin, lactic acid, fragrance, dipropylene glycol, amodimethicone, potassium chloride, disodium edta, peg-7 propylheptyl ether, cetrimonium chloride, ethylhexyl methoxycinnamate, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_cf9fe73e-db7e-4f16-9dff-a83482671445?wid=488&hei=488&fmt=webp,https://www.target.com/p/tresemme-keratin-smooth-color-conditioner-22-fl-oz/-/A-52506478
Dove Beauty,Dove Beauty Nourishing Secrets Fortifying Ritual Avocado Conditioner - 12 fl oz,"Inactive ingredients: swater, cetearyl alcohol, dimethicone, stearamidopropyl dimethylamine, fragrance, behentrimonium chloride, lactic acid, dipropylene glycol, amodimethicone, gluconolactone, sodium chloride, trehalose, disodium edta, peg-7 propylheptyl ether, cetrimonium chloride, sodium sulfate, calendula officinalis flower extract, persea gratissima (avocado) fruit extract, methylchloroisothiazolinone, methylisothiazolinone",https://target.scene7.com/is/image/Target/GUEST_f4b1ca2c-c75d-465c-af32-26d5086d3bf2?wid=488&hei=488&fmt=webp,https://www.target.com/p/dove-beauty-nourishing-secrets-fortifying-ritual-avocado-conditioner-12-fl-oz/-/A-52504889
Tresemme,TRESemme Compressed Extend Hairspray Hold Level 4 - 5.5oz,,https://target.scene7.com/is/image/Target/GUEST_ddf425f2-8f51-4bab-81ae-3428805145f9?wid=488&hei=488&fmt=webp,https://www.target.com/p/tresemme-compressed-extend-hairspray-hold-level-4-5-5oz/-/A-52506487
John Frieda,Frizz Ease Secret Weapon Touch-up Creme - 4.0oz,"Inactive ingredients: swater, propylene glycol, persea gratissima (avocado) oil, phenyl trimethicone, glycerin, c12-15 alkyl benzoate, isostearyl palmitate, glyceryl stearate, pvp, ethylhexyl methoxycinnamate, triethanolamine, sorbitan oleate, acrylates/c10-30 alkyl acrylate crosspolymer, cocamidopropyl pg-dimonium chloride phosphate, steardimonium hydroxypropyl hydrolyzed wheat protein, phenoxyethanol, diazolidinyl urea, methylparaben, ptropylparaben, fragrance, red 40, yellow 10.",https://target.scene7.com/is/image/Target/GUEST_93d356b2-1f4b-49ae-b022-8b74a192857f?wid=488&hei=488&fmt=webp,https://www.target.com/p/frizz-ease-secret-weapon-touch-up-creme-4-0oz/-/A-12216052
Tresemme,TRESemme Fresh + Clean Dry Shampoo - 4.3 fl oz,"Inactive ingredients: sisobutane, propane, sd alcohol 40-b (alcohol denat.), aluminum starch octenylsuccinate, butane, isopropyl myristate, fragrance (parfum), silica, ascorbic acid, panthenol, tocopheryl acetate, citrus grandis (grapefruit) fruit extract, biotin, niacinamide.",https://target.scene7.com/is/image/Target/GUEST_0a2ce6f6-2d42-46be-81ed-a3aa95360814?wid=488&hei=488&fmt=webp,https://www.target.com/p/tresemme-fresh-clean-dry-shampoo-4-3-fl-oz/-/A-52506488
ections,Love Beauty & Planet Coconut Oil & Ylang Ylang Hope and Repair Shampoo - 13.5 fl oz,"Inactive ingredients: swater (aqua), sodium laureth sulfate, cocamidopropyl betaine*, sodium chloride, cananga odorata flower oil*, cocos nucifera (coconut) oil*, fragrance (parfum), sodium benzoate, glycol distearate, citric acid, polyquaternium-10, cocamide mea, ppg-9, disodium edta, benzyl alcohol, benzyl salicylate, limonene, linalool",https://target.scene7.com/is/image/Target/GUEST_12f9f4c8-e30f-41f8-9f42-4ca3a9475fa5?wid=488&hei=488&fmt=webp,https://www.target.com/p/love-beauty-planet-coconut-oil-ylang-ylang-hope-and-repair-shampoo-13-5-fl-oz/-/A-52513574
Suave®,Suave Professionals Firm Control Finishing Hairspray - 9.4oz,"Inactive ingredients: ssd alcohol 40-b (alcohol denat.), hydrofluorocarbon 152a, water (aqua), acrylates/hydroxyesters acrylates copolymer, aminomethyl propanol, fragrance (parfum), peg/ppg-20/15 dimethicone, cyclopentasioxane.",https://target.scene7.com/is/image/Target/GUEST_fbcbead5-28b6-4615-a99b-08e6e58b4cdf?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-firm-control-finishing-hairspray-9-4oz/-/A-13294204
Dove Beauty,Dove Dermacare Scalp Anti Dandruff Shampoo - 12 fl oz,"Active ingredients: Pyrithione Zinc (1.0 %). Inactive ingredients: swater (aqua), sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, cocos nucifera (coconut) water, citrus aurantifolia (lime) juice, tocopheryl acetate, panthenol, dimethiconol, carbomer, dimethicone, fragrance (parfum), dmdm hydantoin, guar hydroxypropyltrimonium chloride, citric acid, zinc sulfate, ppg-9, tea-dodecylbenzenesulfonate, butylene glycol, iodopropynyl butylcarbamate, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_15acebea-768d-49e6-9744-d417e73295da?wid=488&hei=488&fmt=webp,https://www.target.com/p/dove-dermacare-scalp-anti-dandruff-shampoo-12-fl-oz/-/A-75561012
Suave®,Suave Professionals Keratin Infusion Smoothing Shampoo - 12.6 fl oz,"Inactive ingredients: swater (aqua), sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, glycerin, dimethiconol, fragrance (parfum), carbomer, guar hydroxypropyltrimonium chloride, tea-dodecylbenzenesulfonate, citric acid, tetrasodium edta, dmdm hydantoin, peg-45m, methylchloroisothiazolinone, methylisothiazolinone, hydrolyzed keratin, ppg-9, mica (ci 77019), titanium dioxide (ci 77891), iron oxides (ci 77491).",https://target.scene7.com/is/image/Target/GUEST_ba29d1a9-0c8a-472d-93b9-6ffa4f4d8160?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-keratin-infusion-smoothing-shampoo-12-6-fl-oz/-/A-13986122
Pantene,"Pantene Pro-V Volume Lasting Hold, Body & Softness Texturizing Non-Aerosol Hairspray - 8.5 fl oz","Inactive ingredients: salcohol denat., water/eau, acrylates copolymer, aminomethyl propanol, fragrance/parfum, triethyl citrate, peg-12 dimethicone, panthenyl ethyl ether, panthenol.",https://target.scene7.com/is/image/Target/GUEST_4ea1d931-e218-4ec7-9b95-4eb54c2be847?wid=488&hei=488&fmt=webp,https://www.target.com/p/pantene-pro-v-volume-lasting-hold-body-softness-texturizing-non-aerosol-hairspray-8-5-fl-oz/-/A-12361001
Aussie,Aussie Instant Freeze Sculpting Gel - 7oz,,https://target.scene7.com/is/image/Target/GUEST_8cec1206-659d-43ea-83f8-d848213962ca?wid=488&hei=488&fmt=webp,https://www.target.com/p/aussie-instant-freeze-sculpting-gel-7oz/-/A-17482979
Aussie,Aussie Kids Finding Dory Coconutz Conditioner - 16 fl oz,,https://target.scene7.com/is/image/Target/GUEST_869bd428-e413-4629-9302-8e89862cb528?wid=488&hei=488&fmt=webp,https://www.target.com/p/aussie-kids-finding-dory-coconutz-conditioner-16-fl-oz/-/A-52471865
